date,county,state,cases,deaths
2021-01-20,San Joaquin,California,58843,788.0
2021-01-20,San Luis Obispo,California,16056,140.0
2021-01-20,San Mateo,California,32887,309.0
2021-01-20,Santa Barbara,California,25083,236.0
2021-01-20,Santa Clara,California,94905,1130.0
2021-01-20,Santa Cruz,California,12461,113.0
2021-01-20,Shasta,California,9750,123.0
2021-01-20,Sierra,California,40,0.0
2021-01-20,Siskiyou,California,1457,13.0
2021-01-20,Solano,California,25988,107.0
2021-01-20,Sonoma,California,24184,242.0
2021-01-20,Stanislaus,California,47506,766.0
2021-01-20,Sutter,California,7828,79.0
2021-01-20,Tehama,California,3876,42.0
2021-01-20,Trinity,California,261,4.0
2021-01-20,Tulare,California,42186,515.0
2021-01-20,Tuolumne,California,3403,40.0
2021-01-20,Ventura,California,62774,462.0
2021-01-20,Yolo,California,10789,138.0
2021-01-20,Yuba,California,4996,27.0
2021-01-21,Alameda,California,69128,842.0
2021-01-21,Alpine,California,71,0.0
2021-01-21,Amador,California,3035,31.0
2021-01-21,Butte,California,9582,128.0
2021-01-21,Calaveras,California,1637,23.0
2021-01-21,Colusa,California,1853,9.0
2021-01-21,Contra Costa,California,53844,477.0
2021-01-21,Del Norte,California,869,2.0
2021-01-21,El Dorado,California,7785,49.0
2021-01-21,Fresno,California,83591,968.0
2021-01-21,Glenn,California,2310,20.0
2021-01-21,Humboldt,California,2458,25.0
2021-01-21,Imperial,California,25380,485.0
2021-01-21,Inyo,California,901,29.0
2021-01-21,Kern,California,87714,583.0
2021-01-21,Kings,California,19703,160.0
2021-01-21,Lake,California,2646,31.0
2021-01-21,Lassen,California,5224,13.0
2021-01-21,Los Angeles,California,1046424,14641.0
2021-01-21,Madera,California,13585,151.0
2021-01-21,Marin,California,11808,159.0
2021-01-21,Mariposa,California,346,4.0
2021-01-21,Mendocino,California,3206,32.0
2021-01-21,Merced,California,24788,320.0
2021-01-21,Modoc,California,385,3.0
2021-01-21,Mono,California,1105,4.0
2021-01-21,Monterey,California,36668,259.0
2021-01-21,Napa,California,7732,45.0
2021-01-21,Nevada,California,3257,74.0
2021-01-21,Orange,California,230582,2546.0
2021-01-21,Placer,California,17584,186.0
2021-01-21,Plumas,California,512,5.0
2021-01-21,Riverside,California,255808,2739.0
2021-01-21,Sacramento,California,81686,1145.0
2021-01-21,San Benito,California,5042,46.0
2021-01-21,San Bernardino,California,258742,1561.0
2021-01-21,San Diego,California,219794,2222.0
2021-01-21,San Francisco,California,29668,274.0
2021-01-21,San Joaquin,California,59096,806.0
2021-01-21,San Luis Obispo,California,16228,151.0
2021-01-21,San Mateo,California,33207,309.0
2021-01-21,Santa Barbara,California,25751,249.0
2021-01-21,Santa Clara,California,95936,1159.0
2021-01-21,Santa Cruz,California,12533,120.0
2021-01-21,Shasta,California,9750,123.0
2021-01-21,Sierra,California,40,0.0
2021-01-21,Siskiyou,California,1463,13.0
2021-01-21,Solano,California,26196,108.0
2021-01-21,Sonoma,California,24469,245.0
2021-01-21,Stanislaus,California,47808,773.0
2021-01-21,Sutter,California,7855,82.0
2021-01-21,Tehama,California,3892,44.0
2021-01-21,Trinity,California,261,4.0
2021-01-21,Tulare,California,42541,529.0
2021-01-21,Tuolumne,California,3417,40.0
2021-01-21,Ventura,California,63608,491.0
2021-01-21,Yolo,California,10852,138.0
2021-01-21,Yuba,California,5013,29.0
2021-01-22,Alameda,California,69575,856.0
2021-01-22,Alpine,California,71,0.0
2021-01-22,Amador,California,3037,31.0
2021-01-22,Butte,California,9643,130.0
2021-01-22,Calaveras,California,1647,23.0
2021-01-22,Colusa,California,1854,9.0
2021-01-22,Contra Costa,California,54140,483.0
2021-01-22,Del Norte,California,870,2.0
2021-01-22,El Dorado,California,7823,53.0
2021-01-22,Fresno,California,84137,1020.0
2021-01-22,Glenn,California,2339,20.0
2021-01-22,Humboldt,California,2494,25.0
2021-01-22,Imperial,California,25509,492.0
2021-01-22,Inyo,California,946,29.0
2021-01-22,Kern,California,88399,587.0
2021-01-22,Kings,California,19703,160.0
2021-01-22,Lake,California,2669,31.0
2021-01-22,Lassen,California,5269,16.0
2021-01-22,Los Angeles,California,1055214,14894.0
2021-01-22,Madera,California,13664,151.0
2021-01-22,Marin,California,11899,163.0
2021-01-22,Mariposa,California,346,4.0
2021-01-22,Mendocino,California,3234,33.0
2021-01-22,Merced,California,25048,324.0
2021-01-22,Modoc,California,385,3.0
2021-01-22,Mono,California,1104,4.0
2021-01-22,Monterey,California,36950,259.0
2021-01-22,Napa,California,7775,46.0
2021-01-22,Nevada,California,3292,74.0
2021-01-22,Orange,California,231574,2547.0
2021-01-22,Placer,California,17675,188.0
2021-01-22,Plumas,California,518,5.0
2021-01-22,Riverside,California,258352,2777.0
2021-01-22,Sacramento,California,82302,1157.0
2021-01-22,San Benito,California,5101,48.0
2021-01-22,San Bernardino,California,261199,1579.0
2021-01-22,San Diego,California,222641,2301.0
2021-01-22,San Francisco,California,29804,275.0
2021-01-22,San Joaquin,California,59395,808.0
2021-01-22,San Luis Obispo,California,16437,151.0
2021-01-22,San Mateo,California,33468,340.0
2021-01-22,Santa Barbara,California,25986,260.0
2021-01-22,Santa Clara,California,96340,1182.0
2021-01-22,Santa Cruz,California,12649,130.0
2021-01-22,Shasta,California,9920,129.0
2021-01-22,Sierra,California,40,0.0
2021-01-22,Siskiyou,California,1484,13.0
2021-01-22,Solano,California,26499,111.0
2021-01-22,Sonoma,California,24571,245.0
2021-01-22,Stanislaus,California,48100,782.0
2021-01-22,Sutter,California,7927,83.0
2021-01-22,Tehama,California,3938,44.0
2021-01-22,Trinity,California,262,4.0
2021-01-22,Tulare,California,42759,531.0
2021-01-22,Tuolumne,California,3443,40.0
2021-01-22,Ventura,California,63995,507.0
2021-01-22,Yolo,California,10940,138.0
2021-01-22,Yuba,California,5049,29.0
2021-01-23,Alameda,California,69714,886.0
2021-01-23,Alpine,California,71,0.0
2021-01-23,Amador,California,3041,32.0
2021-01-23,Butte,California,9711,134.0
2021-01-23,Calaveras,California,1672,23.0
2021-01-23,Colusa,California,1854,9.0
2021-01-23,Contra Costa,California,54416,485.0
2021-01-23,Del Norte,California,873,2.0
2021-01-23,El Dorado,California,7877,59.0
2021-01-23,Fresno,California,84744,1043.0
2021-01-23,Glenn,California,2339,20.0
2021-01-23,Humboldt,California,2494,25.0
2021-01-23,Imperial,California,25562,492.0
2021-01-23,Inyo,California,961,29.0
2021-01-23,Kern,California,89095,590.0
2021-01-23,Kings,California,19760,160.0
2021-01-23,Lake,California,2681,32.0
2021-01-23,Lassen,California,5269,16.0
2021-01-23,Los Angeles,California,1065309,15162.0
2021-01-23,Madera,California,13781,151.0
2021-01-23,Marin,California,11933,163.0
2021-01-23,Mariposa,California,346,4.0
2021-01-23,Mendocino,California,3256,35.0
2021-01-23,Merced,California,25048,324.0
2021-01-23,Modoc,California,385,3.0
2021-01-23,Mono,California,1108,4.0
2021-01-23,Monterey,California,37285,259.0
2021-01-23,Napa,California,7829,47.0
2021-01-23,Nevada,California,3296,74.0
2021-01-23,Orange,California,234427,2625.0
2021-01-23,Placer,California,17675,188.0
2021-01-23,Plumas,California,522,5.0
2021-01-23,Riverside,California,258352,2777.0
2021-01-23,Sacramento,California,82860,1157.0
2021-01-23,San Benito,California,5143,48.0
2021-01-23,San Bernardino,California,262858,1594.0
2021-01-23,San Diego,California,225621,2344.0
2021-01-23,San Francisco,California,30030,278.0
2021-01-23,San Joaquin,California,59395,808.0
2021-01-23,San Luis Obispo,California,16437,151.0
2021-01-23,San Mateo,California,33731,340.0
2021-01-23,Santa Barbara,California,26514,264.0
2021-01-23,Santa Clara,California,96435,1182.0
2021-01-23,Santa Cruz,California,12687,130.0
2021-01-23,Shasta,California,9920,129.0
2021-01-23,Sierra,California,40,0.0
2021-01-23,Siskiyou,California,1484,13.0
2021-01-23,Solano,California,26499,111.0
2021-01-23,Sonoma,California,24761,247.0
2021-01-23,Stanislaus,California,48432,788.0
2021-01-23,Sutter,California,7927,83.0
2021-01-23,Tehama,California,3993,44.0
2021-01-23,Trinity,California,264,4.0
2021-01-23,Tulare,California,42759,531.0
2021-01-23,Tuolumne,California,3443,40.0
2021-01-23,Ventura,California,64404,507.0
2021-01-23,Yolo,California,11014,138.0
2021-01-23,Yuba,California,5049,29.0
2021-01-24,Alameda,California,70355,894.0
2021-01-24,Alpine,California,72,0.0
2021-01-24,Amador,California,3048,32.0
2021-01-24,Butte,California,9757,134.0
2021-01-24,Calaveras,California,1695,23.0
2021-01-24,Colusa,California,1854,9.0
2021-01-24,Contra Costa,California,54951,488.0
2021-01-24,Del Norte,California,873,2.0
2021-01-24,El Dorado,California,7984,59.0
2021-01-24,Fresno,California,85274,1043.0
2021-01-24,Glenn,California,2339,22.0
2021-01-24,Humboldt,California,2494,25.0
2021-01-24,Imperial,California,25581,492.0
2021-01-24,Inyo,California,987,29.0
2021-01-24,Kern,California,90213,590.0
2021-01-24,Kings,California,19904,160.0
2021-01-24,Lake,California,2673,32.0
2021-01-24,Lassen,California,5269,16.0
2021-01-24,Los Angeles,California,1073533,15260.0
2021-01-24,Madera,California,13858,151.0
2021-01-24,Marin,California,11953,163.0
2021-01-24,Mariposa,California,351,4.0
2021-01-24,Mendocino,California,3277,36.0
2021-01-24,Merced,California,25048,324.0
2021-01-24,Modoc,California,385,3.0
2021-01-24,Mono,California,1111,4.0
2021-01-24,Monterey,California,37285,259.0
2021-01-24,Napa,California,7894,47.0
2021-01-24,Nevada,California,3332,74.0
2021-01-24,Orange,California,236312,2638.0
2021-01-24,Placer,California,17675,188.0
2021-01-24,Plumas,California,528,5.0
2021-01-24,Riverside,California,258352,2777.0
2021-01-24,Sacramento,California,83407,1157.0
2021-01-24,San Benito,California,5166,48.0
2021-01-24,San Bernardino,California,264457,1667.0
2021-01-24,San Diego,California,227258,2375.0
2021-01-24,San Francisco,California,30311,293.0
2021-01-24,San Joaquin,California,59395,808.0
2021-01-24,San Luis Obispo,California,16652,151.0
2021-01-24,San Mateo,California,33731,340.0
2021-01-24,Santa Barbara,California,26820,265.0
2021-01-24,Santa Clara,California,98057,1235.0
2021-01-24,Santa Cruz,California,12771,130.0
2021-01-24,Shasta,California,9951,129.0
2021-01-24,Sierra,California,41,0.0
2021-01-24,Siskiyou,California,1484,13.0
2021-01-24,Solano,California,26499,111.0
2021-01-24,Sonoma,California,24935,247.0
2021-01-24,Stanislaus,California,48753,788.0
2021-01-24,Sutter,California,7943,83.0
2021-01-24,Tehama,California,4006,46.0
2021-01-24,Trinity,California,263,4.0
2021-01-24,Tulare,California,42759,531.0
2021-01-24,Tuolumne,California,3443,40.0
2021-01-24,Ventura,California,65581,507.0
2021-01-24,Yolo,California,11087,138.0
2021-01-24,Yuba,California,5049,29.0
2021-01-25,Alameda,California,70844,896.0
2021-01-25,Alpine,California,72,0.0
2021-01-25,Amador,California,3053,32.0
2021-01-25,Butte,California,9820,134.0
2021-01-25,Calaveras,California,1704,23.0
2021-01-25,Colusa,California,1871,9.0
2021-01-25,Contra Costa,California,55245,489.0
2021-01-25,Del Norte,California,874,2.0
2021-01-25,El Dorado,California,8003,59.0
2021-01-25,Fresno,California,85808,1043.0
2021-01-25,Glenn,California,2377,22.0
2021-01-25,Humboldt,California,2624,27.0
2021-01-25,Imperial,California,25707,509.0
2021-01-25,Inyo,California,1007,29.0
2021-01-25,Kern,California,90564,591.0
2021-01-25,Kings,California,20138,161.0
2021-01-25,Lake,California,2724,32.0
2021-01-25,Lassen,California,5269,16.0
2021-01-25,Los Angeles,California,1079818,15303.0
2021-01-25,Madera,California,14000,151.0
2021-01-25,Marin,California,12012,163.0
2021-01-25,Mariposa,California,355,5.0
2021-01-25,Mendocino,California,3293,36.0
2021-01-25,Merced,California,25575,331.0
2021-01-25,Modoc,California,385,3.0
2021-01-25,Mono,California,1113,4.0
2021-01-25,Monterey,California,37527,259.0
2021-01-25,Napa,California,8006,48.0
2021-01-25,Nevada,California,3355,74.0
2021-01-25,Orange,California,237708,2704.0
2021-01-25,Placer,California,17839,188.0
2021-01-25,Plumas,California,532,5.0
2021-01-25,Riverside,California,264363,2857.0
2021-01-25,Sacramento,California,84109,1185.0
2021-01-25,San Benito,California,5223,51.0
2021-01-25,San Bernardino,California,266028,1678.0
2021-01-25,San Diego,California,228695,2375.0
2021-01-25,San Francisco,California,30562,293.0
2021-01-25,San Joaquin,California,59665,835.0
2021-01-25,San Luis Obispo,California,16957,158.0
2021-01-25,San Mateo,California,34294,340.0
2021-01-25,Santa Barbara,California,27149,267.0
2021-01-25,Santa Clara,California,98583,1265.0
2021-01-25,Santa Cruz,California,13009,135.0
2021-01-25,Shasta,California,10054,129.0
2021-01-25,Sierra,California,42,0.0
2021-01-25,Siskiyou,California,1499,13.0
2021-01-25,Solano,California,27046,115.0
2021-01-25,Sonoma,California,25141,251.0
2021-01-25,Stanislaus,California,49065,796.0
2021-01-25,Sutter,California,8069,83.0
2021-01-25,Tehama,California,4062,46.0
2021-01-25,Trinity,California,263,4.0
2021-01-25,Tulare,California,43574,542.0
2021-01-25,Tuolumne,California,3477,40.0
2021-01-25,Ventura,California,66402,525.0
2021-01-25,Yolo,California,11210,138.0
2021-01-25,Yuba,California,5176,30.0
2021-01-26,Alameda,California,71319,906.0
2021-01-26,Alpine,California,72,0.0
2021-01-26,Amador,California,3073,32.0
2021-01-26,Butte,California,9865,136.0
2021-01-26,Calaveras,California,1713,23.0
2021-01-26,Colusa,California,1907,9.0
2021-01-26,Contra Costa,California,55593,491.0
2021-01-26,Del Norte,California,878,3.0
2021-01-26,El Dorado,California,8060,62.0
2021-01-26,Fresno,California,86336,1067.0
2021-01-26,Glenn,California,2402,22.0
2021-01-26,Humboldt,California,2652,27.0
2021-01-26,Imperial,California,25745,509.0
2021-01-26,Inyo,California,1015,29.0
2021-01-26,Kern,California,91119,591.0
2021-01-26,Kings,California,20223,161.0
2021-01-26,Lake,California,2729,32.0
2021-01-26,Lassen,California,5309,16.0
2021-01-26,Los Angeles,California,1085466,15592.0
2021-01-26,Madera,California,14068,175.0
2021-01-26,Marin,California,12064,165.0
2021-01-26,Mariposa,California,357,5.0
2021-01-26,Mendocino,California,3322,36.0
2021-01-26,Merced,California,25743,332.0
2021-01-26,Modoc,California,397,4.0
2021-01-26,Mono,California,1114,4.0
2021-01-26,Monterey,California,38434,261.0
2021-01-26,Napa,California,8071,50.0
2021-01-26,Nevada,California,3394,73.0
2021-01-26,Orange,California,239175,2768.0
2021-01-26,Placer,California,18034,188.0
2021-01-26,Plumas,California,533,5.0
2021-01-26,Riverside,California,266849,2970.0
2021-01-26,Sacramento,California,84652,1194.0
2021-01-26,San Benito,California,5238,51.0
2021-01-26,San Bernardino,California,268542,1719.0
2021-01-26,San Diego,California,230129,2421.0
2021-01-26,San Francisco,California,30737,293.0
2021-01-26,San Joaquin,California,60545,844.0
2021-01-26,San Luis Obispo,California,17151,161.0
2021-01-26,San Mateo,California,34510,356.0
2021-01-26,Santa Barbara,California,27149,267.0
2021-01-26,Santa Clara,California,99174,1279.0
2021-01-26,Santa Cruz,California,13088,136.0
2021-01-26,Shasta,California,10144,132.0
2021-01-26,Sierra,California,42,0.0
2021-01-26,Siskiyou,California,1504,13.0
2021-01-26,Solano,California,27146,118.0
2021-01-26,Sonoma,California,25160,251.0
2021-01-26,Stanislaus,California,49500,803.0
2021-01-26,Sutter,California,8129,84.0
2021-01-26,Tehama,California,4082,46.0
2021-01-26,Trinity,California,263,5.0
2021-01-26,Tulare,California,43574,542.0
2021-01-26,Tuolumne,California,3512,41.0
2021-01-26,Ventura,California,67066,546.0
2021-01-26,Yolo,California,11276,146.0
2021-01-26,Yuba,California,5227,30.0
2021-01-27,Alameda,California,72045,929.0
2021-01-27,Alpine,California,72,0.0
2021-01-27,Amador,California,3112,33.0
2021-01-27,Butte,California,9943,136.0
2021-01-27,Calaveras,California,1723,23.0
2021-01-27,Colusa,California,1917,9.0
2021-01-27,Contra Costa,California,55835,506.0
2021-01-27,Del Norte,California,879,3.0
2021-01-27,El Dorado,California,8115,66.0
2021-01-27,Fresno,California,86673,1084.0
2021-01-27,Glenn,California,2413,22.0
2021-01-27,Humboldt,California,2672,27.0
2021-01-27,Imperial,California,25812,513.0
2021-01-27,Inyo,California,1018,29.0
2021-01-27,Kern,California,91762,600.0
2021-01-27,Kings,California,20276,169.0
2021-01-27,Lake,California,2748,32.0
2021-01-27,Lassen,California,5319,16.0
2021-01-27,Los Angeles,California,1092134,15897.0
2021-01-27,Madera,California,14130,175.0
2021-01-27,Marin,California,12113,166.0
2021-01-27,Mariposa,California,358,5.0
2021-01-27,Mendocino,California,3322,36.0
2021-01-27,Merced,California,25834,339.0
2021-01-27,Modoc,California,397,4.0
2021-01-27,Mono,California,1120,4.0
2021-01-27,Monterey,California,38713,274.0
2021-01-27,Napa,California,8146,52.0
2021-01-27,Nevada,California,3420,73.0
2021-01-27,Orange,California,240314,2839.0
2021-01-27,Placer,California,18129,192.0
2021-01-27,Plumas,California,536,5.0
2021-01-27,Riverside,California,268490,3003.0
2021-01-27,Sacramento,California,85061,1208.0
2021-01-27,San Benito,California,5251,52.0
2021-01-27,San Bernardino,California,269314,1746.0
2021-01-27,San Diego,California,231544,2465.0
2021-01-27,San Francisco,California,30877,297.0
2021-01-27,San Joaquin,California,61092,849.0
2021-01-27,San Luis Obispo,California,17366,161.0
2021-01-27,San Mateo,California,34738,356.0
2021-01-27,Santa Barbara,California,27532,279.0
2021-01-27,Santa Clara,California,99702,1315.0
2021-01-27,Santa Cruz,California,13147,143.0
2021-01-27,Shasta,California,10212,138.0
2021-01-27,Sierra,California,43,0.0
2021-01-27,Siskiyou,California,1517,13.0
2021-01-27,Solano,California,27322,121.0
2021-01-27,Sonoma,California,25536,254.0
2021-01-27,Stanislaus,California,49690,808.0
2021-01-27,Sutter,California,8166,85.0
2021-01-27,Tehama,California,4115,46.0
2021-01-27,Trinity,California,261,5.0
2021-01-27,Tulare,California,43574,542.0
2021-01-27,Tuolumne,California,3520,42.0
2021-01-27,Ventura,California,67533,564.0
2021-01-27,Yolo,California,11361,147.0
2021-01-27,Yuba,California,5237,30.0
2021-01-28,Alameda,California,72618,937.0
2021-01-28,Alpine,California,72,0.0
2021-01-28,Amador,California,3115,33.0
2021-01-28,Butte,California,9988,136.0
2021-01-28,Calaveras,California,1737,23.0
2021-01-28,Colusa,California,1931,9.0
2021-01-28,Contra Costa,California,56252,524.0
2021-01-28,Del Norte,California,883,3.0
2021-01-28,El Dorado,California,8141,66.0
2021-01-28,Fresno,California,86886,1122.0
2021-01-28,Glenn,California,2419,22.0
2021-01-28,Humboldt,California,2725,27.0
2021-01-28,Imperial,California,25861,527.0
2021-01-28,Inyo,California,1023,29.0
2021-01-28,Kern,California,92327,609.0
2021-01-28,Kings,California,20392,169.0
2021-01-28,Lake,California,2750,32.0
2021-01-28,Lassen,California,5334,16.0
2021-01-28,Los Angeles,California,1098363,16107.0
2021-01-28,Madera,California,14194,175.0
2021-01-28,Marin,California,12155,170.0
2021-01-28,Mariposa,California,358,5.0
2021-01-28,Mendocino,California,3363,36.0
2021-01-28,Merced,California,26038,349.0
2021-01-28,Modoc,California,400,4.0
2021-01-28,Mono,California,1131,4.0
2021-01-28,Monterey,California,38853,280.0
2021-01-28,Napa,California,8188,52.0
2021-01-28,Nevada,California,3439,73.0
2021-01-28,Orange,California,241648,2868.0
2021-01-28,Placer,California,18267,192.0
2021-01-28,Plumas,California,544,5.0
2021-01-28,Riverside,California,270105,3058.0
2021-01-28,Sacramento,California,85427,1216.0
2021-01-28,San Benito,California,5284,52.0
2021-01-28,San Bernardino,California,271189,1776.0
2021-01-28,San Diego,California,233033,2534.0
2021-01-28,San Francisco,California,31085,308.0
2021-01-28,San Joaquin,California,61548,850.0
2021-01-28,San Luis Obispo,California,17511,164.0
2021-01-28,San Mateo,California,34958,356.0
2021-01-28,Santa Barbara,California,27754,285.0
2021-01-28,Santa Clara,California,100468,1345.0
2021-01-28,Santa Cruz,California,13235,146.0
2021-01-28,Shasta,California,10281,138.0
2021-01-28,Sierra,California,44,0.0
2021-01-28,Siskiyou,California,1527,13.0
2021-01-28,Solano,California,27491,122.0
2021-01-28,Sonoma,California,25678,260.0
2021-01-28,Stanislaus,California,50008,815.0
2021-01-28,Sutter,California,8206,85.0
2021-01-28,Tehama,California,4133,46.0
2021-01-28,Trinity,California,261,5.0
2021-01-28,Tulare,California,43574,542.0
2021-01-28,Tuolumne,California,3526,48.0
2021-01-28,Ventura,California,68397,579.0
2021-01-28,Yolo,California,11427,149.0
2021-01-28,Yuba,California,5284,31.0
2021-01-29,Alameda,California,73136,959.0
2021-01-29,Alpine,California,72,0.0
2021-01-29,Amador,California,3123,33.0
2021-01-29,Butte,California,10037,136.0
2021-01-29,Calaveras,California,1747,23.0
2021-01-29,Colusa,California,1935,10.0
2021-01-29,Contra Costa,California,56575,527.0
2021-01-29,Del Norte,California,883,3.0
2021-01-29,El Dorado,California,8198,74.0
2021-01-29,Fresno,California,87401,1137.0
2021-01-29,Glenn,California,2428,22.0
2021-01-29,Humboldt,California,2754,30.0
2021-01-29,Imperial,California,25984,531.0
2021-01-29,Inyo,California,1039,29.0
2021-01-29,Kern,California,92992,616.0
2021-01-29,Kings,California,20392,169.0
2021-01-29,Lake,California,2772,32.0
2021-01-29,Lassen,California,5393,16.0
2021-01-29,Los Angeles,California,1104843,16332.0
2021-01-29,Madera,California,14301,175.0
2021-01-29,Marin,California,12223,172.0
2021-01-29,Mariposa,California,362,5.0
2021-01-29,Mendocino,California,3392,37.0
2021-01-29,Merced,California,26230,350.0
2021-01-29,Modoc,California,400,4.0
2021-01-29,Mono,California,1131,4.0
2021-01-29,Monterey,California,39040,284.0
2021-01-29,Napa,California,8234,52.0
2021-01-29,Nevada,California,3454,74.0
2021-01-29,Orange,California,243212,2975.0
2021-01-29,Placer,California,18399,199.0
2021-01-29,Plumas,California,547,5.0
2021-01-29,Riverside,California,271910,3091.0
2021-01-29,Sacramento,California,85697,1239.0
2021-01-29,San Benito,California,5344,52.0
2021-01-29,San Bernardino,California,272198,1798.0
2021-01-29,San Diego,California,234703,2571.0
2021-01-29,San Francisco,California,31196,317.0
2021-01-29,San Joaquin,California,61901,853.0
2021-01-29,San Luis Obispo,California,17605,168.0
2021-01-29,San Mateo,California,35235,382.0
2021-01-29,Santa Barbara,California,28150,289.0
2021-01-29,Santa Clara,California,100997,1373.0
2021-01-29,Santa Cruz,California,13321,148.0
2021-01-29,Shasta,California,10333,142.0
2021-01-29,Sierra,California,43,0.0
2021-01-29,Siskiyou,California,1532,13.0
2021-01-29,Solano,California,27711,122.0
2021-01-29,Sonoma,California,25825,260.0
2021-01-29,Stanislaus,California,50389,822.0
2021-01-29,Sutter,California,8264,86.0
2021-01-29,Tehama,California,4163,46.0
2021-01-29,Trinity,California,261,5.0
2021-01-29,Tulare,California,43742,573.0
2021-01-29,Tuolumne,California,3549,49.0
2021-01-29,Ventura,California,69050,598.0
2021-01-29,Yolo,California,11500,149.0
2021-01-29,Yuba,California,5324,31.0
2021-01-30,Alameda,California,73563,974.0
2021-01-30,Alpine,California,72,0.0
2021-01-30,Amador,California,3133,33.0
2021-01-30,Butte,California,10122,138.0
2021-01-30,Calaveras,California,1757,23.0
2021-01-30,Colusa,California,1935,10.0
2021-01-30,Contra Costa,California,57021,528.0
2021-01-30,Del Norte,California,883,3.0
2021-01-30,El Dorado,California,8231,79.0
2021-01-30,Fresno,California,87936,1137.0
2021-01-30,Glenn,California,2428,22.0
2021-01-30,Humboldt,California,2754,30.0
2021-01-30,Imperial,California,26045,531.0
2021-01-30,Inyo,California,1048,29.0
2021-01-30,Kern,California,93628,624.0
2021-01-30,Kings,California,20668,171.0
2021-01-30,Lake,California,2792,32.0
2021-01-30,Lassen,California,5393,16.0
2021-01-30,Los Angeles,California,1111543,16647.0
2021-01-30,Madera,California,14377,175.0
2021-01-30,Marin,California,12282,172.0
2021-01-30,Mariposa,California,367,5.0
2021-01-30,Mendocino,California,3392,37.0
2021-01-30,Merced,California,26230,350.0
2021-01-30,Modoc,California,400,4.0
2021-01-30,Mono,California,1139,4.0
2021-01-30,Monterey,California,39425,285.0
2021-01-30,Napa,California,8277,54.0
2021-01-30,Nevada,California,3487,74.0
2021-01-30,Orange,California,244562,3018.0
2021-01-30,Placer,California,18399,199.0
2021-01-30,Plumas,California,548,6.0
2021-01-30,Riverside,California,271910,3091.0
2021-01-30,Sacramento,California,86319,1239.0
2021-01-30,San Benito,California,5386,52.0
2021-01-30,San Bernardino,California,273520,1821.0
2021-01-30,San Diego,California,236831,2603.0
2021-01-30,San Francisco,California,31297,323.0
2021-01-30,San Joaquin,California,61901,853.0
2021-01-30,San Luis Obispo,California,17605,168.0
2021-01-30,San Mateo,California,35466,382.0
2021-01-30,Santa Barbara,California,28338,291.0
2021-01-30,Santa Clara,California,101453,1396.0
2021-01-30,Santa Cruz,California,13321,148.0
2021-01-30,Shasta,California,10333,142.0
2021-01-30,Sierra,California,43,0.0
2021-01-30,Siskiyou,California,1532,13.0
2021-01-30,Solano,California,27711,122.0
2021-01-30,Sonoma,California,25992,260.0
2021-01-30,Stanislaus,California,50668,828.0
2021-01-30,Sutter,California,8264,86.0
2021-01-30,Tehama,California,4191,46.0
2021-01-30,Trinity,California,261,5.0
2021-01-30,Tulare,California,43925,588.0
2021-01-30,Tuolumne,California,3549,49.0
2021-01-30,Ventura,California,69511,598.0
2021-01-30,Yolo,California,11612,149.0
2021-01-30,Yuba,California,5324,31.0
2021-01-31,Alameda,California,73792,980.0
2021-01-31,Alpine,California,72,0.0
2021-01-31,Amador,California,3180,33.0
2021-01-31,Butte,California,10177,138.0
2021-01-31,Calaveras,California,1763,23.0
2021-01-31,Colusa,California,1935,10.0
2021-01-31,Contra Costa,California,57337,529.0
2021-01-31,Del Norte,California,883,3.0
2021-01-31,El Dorado,California,8299,79.0
2021-01-31,Fresno,California,88476,1137.0
2021-01-31,Glenn,California,2428,23.0
2021-01-31,Humboldt,California,2754,30.0
2021-01-31,Imperial,California,26160,531.0
2021-01-31,Inyo,California,1068,29.0
2021-01-31,Kern,California,94113,624.0
2021-01-31,Kings,California,20773,174.0
2021-01-31,Lake,California,2809,32.0
2021-01-31,Lassen,California,5393,16.0
2021-01-31,Los Angeles,California,1117346,16770.0
2021-01-31,Madera,California,14443,175.0
2021-01-31,Marin,California,12344,172.0
2021-01-31,Mariposa,California,367,5.0
2021-01-31,Mendocino,California,3434,38.0
2021-01-31,Merced,California,26230,350.0
2021-01-31,Modoc,California,400,4.0
2021-01-31,Mono,California,1143,4.0
2021-01-31,Monterey,California,39425,285.0
2021-01-31,Napa,California,8343,54.0
2021-01-31,Nevada,California,3499,74.0
2021-01-31,Orange,California,245978,3062.0
2021-01-31,Placer,California,18430,199.0
2021-01-31,Plumas,California,554,6.0
2021-01-31,Riverside,California,271910,3091.0
2021-01-31,Sacramento,California,86387,1239.0
2021-01-31,San Benito,California,5401,52.0
2021-01-31,San Bernardino,California,274429,1839.0
2021-01-31,San Diego,California,238105,2619.0
2021-01-31,San Francisco,California,31430,324.0
2021-01-31,San Joaquin,California,61901,853.0
2021-01-31,San Luis Obispo,California,17605,168.0
2021-01-31,San Mateo,California,35466,382.0
2021-01-31,Santa Barbara,California,28567,291.0
2021-01-31,Santa Clara,California,101964,1415.0
2021-01-31,Santa Cruz,California,13383,148.0
2021-01-31,Shasta,California,10333,142.0
2021-01-31,Sierra,California,43,0.0
2021-01-31,Siskiyou,California,1532,13.0
2021-01-31,Solano,California,27711,122.0
2021-01-31,Sonoma,California,26108,260.0
2021-01-31,Stanislaus,California,50983,828.0
2021-01-31,Sutter,California,8264,86.0
2021-01-31,Tehama,California,4229,47.0
